blind_id,human_label,notes,reading_1_entailment_score,reading_2_entailment_score,reading_1_nli_label,reading_2_nli_label
T3A-0169,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001083,0.042866,neutral,neutral
T3A-0060,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000309,0.000315,contradiction,contradiction
T3A-0548,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000716,0.000963,neutral,neutral
T3A-0054,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001378,0.001415,neutral,neutral
T3A-0879,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.112294,0.019999,neutral,neutral
T3A-0464,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002591,0.011461,neutral,neutral
T3A-0571,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.006858,0.002686,neutral,neutral
T3A-0236,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001033,0.002804,neutral,neutral
T3A-0753,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.979484,0.989388,entailment,entailment
T3A-0718,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.103160,0.200608,neutral,neutral
T3A-0222,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.005808,0.021941,neutral,neutral
T3A-0460,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000967,0.000995,neutral,neutral
T3A-0988,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.014144,0.015764,neutral,neutral
T3A-0317,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000933,0.000905,neutral,neutral
T3A-0436,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.005801,0.032332,neutral,neutral
T3A-1040,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001488,0.003866,neutral,neutral
T3A-0213,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.405822,0.081031,neutral,neutral
T3A-0721,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002080,0.002162,neutral,neutral
T3A-0640,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.010180,0.020072,neutral,neutral
T3A-0590,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001309,0.009019,contradiction,contradiction
T3A-0106,reading_2,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.761940,0.942790,entailment,entailment
T3A-0867,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002302,0.000679,neutral,neutral
T3A-0725,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001499,0.001487,neutral,neutral
T3A-0842,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.000888,0.002991,neutral,neutral
T3A-0251,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001349,0.000673,neutral,neutral
T3A-0676,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.012283,0.003310,neutral,neutral
T3A-0123,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001555,0.001529,neutral,neutral
T3A-0267,reading_1,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.965280,0.763306,entailment,entailment
T3A-0764,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.010385,0.007745,neutral,neutral
T3A-0198,both_or_ambiguous,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.984373,0.986982,entailment,entailment
T3A-0885,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.019466,0.003163,neutral,neutral
T3A-0191,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.014500,0.010249,neutral,neutral
T3A-0175,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.002574,0.001395,neutral,neutral
T3A-0187,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.006771,0.001201,neutral,neutral
T3A-0138,reading_1,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.990263,0.002506,entailment,neutral
T3A-0972,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.007271,0.220272,neutral,neutral
T3A-0313,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.036037,0.009621,neutral,neutral
T3A-0767,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.001300,0.006335,neutral,neutral
T3A-0523,neither_or_invalid,auto_nli_roberta-large-mnli; threshold=0.5; not_human_annotation,0.046868,0.063168,neutral,neutral
